0.000000	 60.000000
0.100000	 59.700001
0.200000	 59.400002
0.300000	 59.099998
0.400000	 58.799999
0.500000	 58.500000
0.600000	 58.200001
0.700000	 57.900002
0.800000	 57.599998
0.900000	 57.299999
1.000000	 57.000000
1.100000	 56.700001
1.200000	 56.399998
1.300000	 56.099998
1.400000	 55.799999
1.500000	 55.500000
1.600000	 55.200001
1.700000	 54.899998
1.800000	 54.599998
1.900000	 54.299999
2.000000	 54.000000
2.100000	 53.700001
2.200000	 53.400002
2.300000	 53.099998
2.400000	 52.799999
2.500000	 52.500000
2.600000	 52.200001
2.700000	 51.900002
2.799999	 51.600002
2.899999	 51.300003
2.999999	 51.000004
3.099999	 50.700001
3.199999	 50.400002
3.299999	 50.100002
3.399999	 49.800003
3.499999	 49.500004
3.599999	 49.200005
3.699999	 48.900005
3.799999	 48.600006
3.899998	 48.300003
3.999998	 48.000004
4.099998	 47.700005
4.199998	 47.400005
4.299998	 47.100006
4.399998	 46.800007
4.499998	 46.500008
4.599998	 46.200005
4.699998	 45.900005
4.799998	 45.600006
4.899998	 45.300007
4.999998	 45.000008
5.099998	 44.700008
5.199997	 44.400009
5.299997	 44.100006
5.399997	 43.800007
5.499997	 43.500008
5.599997	 43.200008
5.699997	 42.900009
5.799997	 42.600010
5.899997	 42.300011
5.999997	 42.000011
6.099997	 41.700012
6.199996	 41.400009
6.299996	 41.100010
6.399996	 40.800011
6.499996	 40.500011
6.599996	 40.200012
6.699996	 39.900013
6.799996	 39.600014
6.899996	 39.300011
6.999996	 39.000011
7.099996	 38.700012
7.199996	 38.400013
7.299995	 38.100014
7.399995	 37.800014
7.499995	 37.500015
7.599995	 37.200016
7.699995	 36.900017
7.799995	 36.600014
7.899995	 36.300014
7.999995	 36.000015
8.099995	 35.700016
8.199995	 35.400017
8.299995	 35.100014
8.399996	 34.800011
8.499996	 34.500011
8.599997	 34.200012
8.699997	 33.900009
8.799997	 33.600006
8.899998	 33.300007
8.999998	 33.000008
9.099998	 32.700005
9.199999	 32.400002
9.299999	 32.100002
9.400000	 31.800001
9.500000	 31.500000
9.600000	 31.199999
9.700001	 30.899998
9.800001	 30.599997
9.900002	 30.299995
