0.000000	 50.000000
0.100000	 49.799999
0.200000	 49.599998
0.300000	 49.400002
0.400000	 49.200001
0.500000	 49.000000
0.600000	 48.799999
0.700000	 48.599998
0.800000	 48.400002
0.900000	 48.200001
1.000000	 48.000000
1.100000	 47.799999
1.200000	 47.599998
1.300000	 47.400002
1.400000	 47.200001
1.500000	 47.000000
1.600000	 46.799999
1.700000	 46.599998
1.800000	 46.399998
1.900000	 46.200001
2.000000	 46.000000
2.100000	 45.799999
2.200000	 45.599998
2.300000	 45.400002
2.400000	 45.200001
2.500000	 45.000000
2.600000	 44.799999
2.700000	 44.600002
2.799999	 44.400002
2.899999	 44.200001
2.999999	 44.000000
3.099999	 43.800003
3.199999	 43.600002
3.299999	 43.400002
3.399999	 43.200001
3.499999	 43.000004
3.599999	 42.800003
3.699999	 42.600002
3.799999	 42.400002
3.899998	 42.200005
3.999998	 42.000004
4.099998	 41.800003
4.199998	 41.600002
4.299998	 41.400002
4.399998	 41.200005
4.499998	 41.000004
4.599998	 40.800003
4.699998	 40.600006
4.799998	 40.400005
4.899998	 40.200005
4.999998	 40.000004
5.099998	 39.800003
5.199997	 39.600006
5.299997	 39.400005
5.399997	 39.200005
5.499997	 39.000008
5.599997	 38.800007
5.699997	 38.600006
5.799997	 38.400005
5.899997	 38.200005
5.999997	 38.000008
6.099997	 37.800007
6.199996	 37.600006
6.299996	 37.400009
6.399996	 37.200008
6.499996	 37.000008
6.599996	 36.800007
6.699996	 36.600006
6.799996	 36.400009
6.899996	 36.200008
6.999996	 36.000008
7.099996	 35.800011
7.199996	 35.600010
7.299995	 35.400009
7.399995	 35.200008
7.499995	 35.000008
7.599995	 34.800011
7.699995	 34.600010
7.799995	 34.400009
7.899995	 34.200012
7.999995	 34.000011
8.099995	 33.800011
8.199995	 33.600010
8.299995	 33.400009
8.399996	 33.200008
8.499996	 33.000008
8.599997	 32.800007
8.699997	 32.600006
8.799997	 32.400005
8.899998	 32.200005
8.999998	 32.000004
9.099998	 31.800003
9.199999	 31.600002
9.299999	 31.400002
9.400000	 31.200001
9.500000	 31.000000
9.600000	 30.799999
9.700001	 30.599998
9.800001	 30.399998
9.900002	 30.199997
