0.000000	 0.000000
0.100000	 0.800000
0.200000	 1.600000
0.300000	 2.400000
0.400000	 3.200000
0.500000	 4.000000
0.600000	 4.800000
0.700000	 5.600000
0.800000	 6.400001
0.900000	 7.200001
1.000000	 8.000001
1.100000	 8.800001
1.200000	 9.600001
1.300000	 10.400002
1.400000	 11.200002
1.500000	 12.000002
1.600000	 12.800002
1.700000	 13.600002
1.800000	 14.400002
1.900000	 15.200003
2.000000	 16.000002
2.100000	 16.800001
2.200000	 17.600000
2.300000	 18.400000
2.400000	 19.199999
2.500000	 19.999998
2.600000	 20.799997
2.700000	 21.599997
2.799999	 22.399996
2.899999	 23.199995
2.999999	 23.999994
3.099999	 24.799994
3.199999	 25.599993
3.299999	 26.399992
3.399999	 27.199991
3.499999	 27.999990
3.599999	 28.799990
3.699999	 29.599989
3.799999	 30.399988
3.899998	 31.199987
3.999998	 31.999987
4.099998	 32.799988
4.199998	 33.599987
4.299998	 34.399986
4.399998	 35.199986
4.499998	 35.999985
4.599998	 36.799984
4.699998	 37.599983
4.799998	 38.399982
4.899998	 39.199982
4.999998	 39.999981
5.099998	 40.799980
5.199997	 41.599979
5.299997	 42.399979
5.399997	 43.199978
5.499997	 43.999977
5.599997	 44.799976
5.699997	 45.599976
5.799997	 46.399975
5.899997	 47.199974
5.999997	 47.999973
6.099997	 48.799973
6.199996	 49.599972
6.299996	 50.399971
6.399996	 51.199970
6.499996	 51.999969
6.599996	 52.799969
6.699996	 53.599968
6.799996	 54.399967
6.899996	 55.199966
6.999996	 55.999966
7.099996	 56.799965
7.199996	 57.599964
7.299995	 58.399963
7.399995	 59.199963
7.499995	 59.999962
7.599995	 60.799961
7.699995	 61.599960
7.799995	 62.399960
7.899995	 63.199959
7.999995	 63.999958
8.099995	 64.799957
8.199995	 65.599960
8.299995	 66.399963
8.399996	 67.199966
8.499996	 67.999969
8.599997	 68.799973
8.699997	 69.599976
8.799997	 70.399979
8.899998	 71.199982
8.999998	 71.999985
9.099998	 72.799988
9.199999	 73.599991
9.299999	 74.399994
9.400000	 75.199997
9.500000	 76.000000
9.600000	 76.800003
9.700001	 77.600006
9.800001	 78.400009
9.900002	 79.200012
